UPM,HVIVIEN,HHOGAR,HZONA,HLINEA,P202,P203,PDIA_204,PMES_204,PANO_204,P205,P206,P207,P208,P209,H201A,p301,P302,P303,P304,P401,P402,P403,P404,P405,P501,P502,P503,P504,P505,P506,P507,P508,P509,P510,P511,P512,P513,P514,P515,P516,P517,P517A,P518,P519,P520,P521,HPROVI,HDIA,HMES,HANO,H001,F_expansión,F_ponderación,Region,ESTRATO,grup_sec
158,19,1,1,4,1,25,13,5,1997,11,1,1,7,1,1,2,2,2,2,2, , , , ,2,2,2,2,2,2,2,1, , , , ,1,512,5621,2, ,48,3,3, , ,3,16,6,2022,1,38.2375436377216,.380295659045359,6,3,2
158,19,1,1,5,1,19,18,6,2002,3,1,1,7,1,1,1,1,3,1,1,1,2,1,2,2,2,2,2,2,2,4,2,6,2, , ,2, , , , , , , , , ,3,16,6,2022,1,38.2375436377216,.380295659045359,6,3,2
158,19,1,1,6,2,7,19,9,2014,3,1,1, , ,2,1,1,2,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,3,16,6,2022,1,38.2375436377216,.380295659045359,6,3,2
158,20,1,1,1,1,80,9,9,1941,1,1,1,7,1,2,2,2,2,0,2, , , , ,2,2,2,2,2,2,6,2,11,2, , ,1,611,122,3, ,60,4,3, , ,3,16,6,2022,1,38.2375436377216,.380295659045359,6,3,1
158,21,1,1,1,1,21,20,6,2000,1,1,1,7,1,2,1,2,3,2,2, , , , ,1, , , , , , , , , , , , ,751,4721,3, ,25,3,2, , ,3,29,8,2022,1,38.2375436377216,.380295659045359,6,3,2
158,22,1,1,1,1,66,25,9,1955,1,1,1,2,1,1,1,2,3,4,2, , , , ,1, , , , , , , , , , , , ,611,122,4, ,30,4,2, , ,3,16,6,2022,1,38.2375436377216,.380295659045359,6,3,3
158,22,1,1,2,2,48,15,5,1974,2,1,1,2,1,1,1,2,2,5,2, , , , ,2,2,2,2,2,2,2,1, , , , ,1,515,8510,1, ,50,3,2, , ,3,16,6,2022,1,38.2375436377216,.380295659045359,6,3,3
158,22,1,1,3,1,22,19,10,1999,3,1,1,6,1,1,1,2,3,4,2, , , , ,1, , , , , , , , , , , , ,832,4921,7, ,56,5,2, , ,3,16,6,2022,1,38.2375436377216,.380295659045359,6,3,3
158,22,1,1,4,2,0,25,11,2021,5,1,1, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,16,6,2022,1,38.2375436377216,.380295659045359,6,3,3
158,23,1,1,1,2,82,26,1,1940,96,1,1,3,1,1,1,2,2,7,2, , , , ,2,2,2,2,2,2,6,2,11,2, , ,1,753,9529,7, ,12,1,2, , ,3,16,6,2022,1,38.2375436377216,.380295659045359,6,3,3
158,23,1,1,2,2,37,3,6,1985,1,1,1,6,1,1,1,1,4,2,2, , , , ,1, , , , , , , , , , , , ,421,9200,3, ,63,3,2, , ,3,16,6,2022,1,38.2375436377216,.380295659045359,6,3,3
158,23,1,1,3,2,18,8,7,2003,3,1,1,7,1,1,1,1,4,0,2, , , , ,2,2,2,2,2,2,4,2,6,1,1,1,1,421,9200,3, ,63,3,2, , ,3,16,6,2022,1,38.2375436377216,.380295659045359,6,3,3
158,23,1,1,4,2,14,17,5,2008,3,1,1,7, ,1,1,1,2,7,2, , , , ,2,2,2,2,2,2,4,2,6,2, , ,2, , , , , , , , , ,3,16,6,2022,1,38.2375436377216,.380295659045359,6,3,3
158,23,1,1,5,2,6,11,9,2015,3,1,1, , ,2,2,1,2,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,3,16,6,2022,1,38.2375436377216,.380295659045359,6,3,3
158,24,1,1,1,1,35,9,6,1987,1,1,1,2,1,1,1,2,3,2,2, , , , ,1, , , , , , , , , , , , ,343,5629,1, ,40,3,1,3,2,3,29,8,2022,1,38.2375436377216,.380295659045359,6,3,3
158,24,1,1,2,2,30,6,2,1992,2,1,1,2,1,1,1,2,4,5,2, , , , ,1, , , , , , , , , , , , ,421,9200,3, ,52,6,2, , ,3,29,8,2022,1,38.2375436377216,.380295659045359,6,3,3
158,24,1,1,3,2,10,30,6,2011,3,1,1, , ,1,1,1,2,4,2, , , , ,2,2,2,2,2,2,4,2,6,2, , ,2, , , , , , , , , ,3,29,8,2022,1,38.2375436377216,.380295659045359,6,3,3
158,24,1,1,4,1,6,26,12,2015,3,1,1, , ,2,2,1,2,0,1,1,2,2,2, , , , , , , , , , , , , , , , , , , , , , ,3,29,8,2022,1,38.2375436377216,.380295659045359,6,3,3
159,1,1,1,1,2,19,5,3,2003,1,1,1,2,1,1,1,2,3,2,2, , , , ,2,2,2,2,2,2,3,1, , , , ,1,941,5621,3, ,60,3,2, , ,3,9,6,2022,1,41.7136839684236,.414867991685846,6,3,1
159,1,1,1,2,1,1,20,11,2020,3,1,1, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,9,6,2022,1,41.7136839684236,.414867991685846,6,3,1
159,2,1,1,1,1,93,31,5,1929,1,1,1,6,1,2,2,2,8,98,2, , , , ,2,1, , , , , , , , , , , ,611,161,4, ,21,4,2, , ,3,9,6,2022,1,41.7136839684236,.414867991685846,6,3,3
159,3,1,1,1,2,64,6,9,1957,1,1,1,4,1,1,1,2,2,4,2, , , , ,2,2,2,2,2,2,6,2,5,2, , ,1,512,8610,1, ,28,3,2, , ,3,9,6,2022,1,41.7136839684236,.414867991685846,6,3,1
159,3,1,1,2,1,31,21,11,1990,11,1,1,7,1,1,1,2,3,4,2, , , , ,2,2,2,2,2,2,96,1, , , , ,2, , , , , , , , , ,3,9,6,2022,1,41.7136839684236,.414867991685846,6,3,1
159,3,1,1,3,1,19,11,9,2002,11,1,1,7,1,1,1,1,3,3,1,1,2,2,2,2,2,2,2,2,2,4,2,6,2, , ,2, , , , , , , , , ,3,9,6,2022,1,41.7136839684236,.414867991685846,6,3,1
159,3,1,1,4,1,18,30,9,2003,11,1,1,7,1,2,1,1,3,2,1,1,2,2,2,2,2,2,2,2,2,4,2,6,2, , ,2, , , , , , , , , ,3,9,6,2022,1,41.7136839684236,.414867991685846,6,3,1
159,4,1,1,1,2,64,14,5,1958,1,1,1,3,1,1,1,2,4,3,2, , , , ,2,1, , , , , , , , , , , ,941,5610,7, ,98,1,2, , ,3,29,8,2022,1,41.7136839684236,.414867991685846,6,3,2
159,4,1,1,2,2,39,29,1,1983,3,1,1,6,1,1,1,2,3,4,2, , , , ,1, , , , , , , , , , , , ,524,4773,3, ,35,3,2, , ,3,29,8,2022,1,41.7136839684236,.414867991685846,6,3,2
159,4,1,1,3,2,29,22,6,1992,3,1,1,7,1,1,1,2,4,6,2, , , , ,2,1, , , , , , , , , , , ,234,8510,1, ,8,3,2, , ,3,29,8,2022,1,41.7136839684236,.414867991685846,6,3,2
159,4,1,1,4,2,19,4,4,2003,5,1,1,7,1,1,1,1,3,3,2, , , , ,2,2,2,2,2,2,4,2,6,2, , ,2, , , , , , , , , ,3,29,8,2022,1,41.7136839684236,.414867991685846,6,3,2
159,4,1,1,5,1,14,12,12,2007,5,1,1,7, ,1,1,1,3,1,1,1,1,1,1,2,2,2,2,2,2,4,2,6,2, , ,2, , , , , , , , , ,3,29,8,2022,1,41.7136839684236,.414867991685846,6,3,2
159,4,1,1,6,1,0,17,12,2021,5,1,1, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,29,8,2022,1,41.7136839684236,.414867991685846,6,3,2
159,5,1,1,1,1,71,13,8,1950,1,1,1,6,1,2,1,2,2,5,2, , , , ,1, , , , , , , , , , , , ,611,122,7, ,10,4,2, , ,3,29,8,2022,1,41.7136839684236,.414867991685846,6,3,2
159,6,1,1,1,2,57,22,8,1965,1,1,1,2,1,2,1,2,2,4,2, , , , ,1, , , , , , , , , , , , ,921,114,3, ,56,4,2, , ,3,9,6,2022,1,41.7136839684236,.414867991685846,6,3,1
159,7,1,1,1,1,38,9,1,1984,1,1,1,6,1,2,1,2,2,2,2, , , , ,1, , , , , , , , , , , , ,711,4100,7, ,32,1,2, , ,3,29,8,2022,1,41.7136839684236,.414867991685846,6,3,1
159,8,1,1,1,1,63,8,4,1959,1,1,1,1,1,1,1,2,3,1,2, , , , ,1, , , , , , , , , , , , ,611,122,4, ,28,4,2, , ,3,9,6,2022,1,41.7136839684236,.414867991685846,6,3,2
159,8,1,1,2,2,46,2,5,1976,2,1,1,1,1,1,2,2,2,1,2, , , , ,1, , , , , , , , , , , , ,751,1071,7, ,70,1,2, , ,3,9,6,2022,1,41.7136839684236,.414867991685846,6,3,2
159,8,1,1,3,2,23,1,9,1998,3,1,1,7,1,1,1,1,4,3,2, , , , ,2,2,2,2,2,2,4,2,6,2, , ,2, , , , , , , , , ,3,9,6,2022,1,41.7136839684236,.414867991685846,6,3,2
159,8,1,1,4,1,21,11,1,2001,3,1,1,7,1,1,1,2,3,1,2, , , , ,1, , , , , , , , , , , , ,511,4921,3, ,24,3,2, , ,3,9,6,2022,1,41.7136839684236,.414867991685846,6,3,2
159,8,1,1,5,2,17,20,5,2005,3,1,1,7,1,1,1,1,3,2,2, , , , ,2,2,2,2,2,2,4,2,6,2, , ,2, , , , , , , , , ,3,9,6,2022,1,41.7136839684236,.414867991685846,6,3,2
159,8,1,1,6,2,15,10,5,2007,3,1,1,7, ,1,1,1,2,7,2, , , , ,2,2,2,2,2,2,4,2,6,2, , ,2, , , , , , , , , ,3,9,6,2022,1,41.7136839684236,.414867991685846,6,3,2
159,8,1,1,7,1,13,23,2,2009,3,1,1,7, ,2,1,1,2,6,1,1,1,2,2,2,2,2,2,2,2,4,2,6,2, , ,2, , , , , , , , , ,3,9,6,2022,1,41.7136839684236,.414867991685846,6,3,2
159,9,1,1,1,1,51,11,2,1971,1,1,1,2,1,1,1,2,2,7,2, , , , ,1, , , , , , , , , , , , ,512,5621,3, ,50,3,2, , ,3,8,9,2022,1,41.7136839684236,.414867991685846,6,3,2
159,9,1,1,2,2,35,9,4,1987,2,1,1,2,1,1,1,2,2,8,2, , , , ,2,2,2,2,2,2,3,2,7,2, , ,2, , , , , , , , , ,3,8,9,2022,1,41.7136839684236,.414867991685846,6,3,2
159,9,1,1,3,1,15,21,8,2006,3,1,1,7, ,2,1,1,2,7,1,1,1,2,2,2,2,2,2,2,2,4,2,6,2, , ,2, , , , , , , , , ,3,8,9,2022,1,41.7136839684236,.414867991685846,6,3,2
159,10,1,1,1,2,30,20,8,1991,1,1,1,3,1,1,1,1,2,7,2, , , , ,1, , , , , , , , , , , , ,911,9700,3, ,45,1,2, , ,3,9,6,2022,1,41.7136839684236,.414867991685846,6,3,2
159,10,1,1,2,1,12,25,5,2010,3,1,1,7, ,1,1,1,2,4,1,1,1,2,2,2,2,2,2,2,2,4,2,6,2, , ,2, , , , , , , , , ,3,9,6,2022,1,41.7136839684236,.414867991685846,6,3,2
159,10,1,1,3,1,9,18,10,2012,3,1,1, , ,1,1,1,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,3,9,6,2022,1,41.7136839684236,.414867991685846,6,3,2
159,10,1,1,4,1,5,16,11,2016,3,1,1, , ,2,2,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,3,9,6,2022,1,41.7136839684236,.414867991685846,6,3,2
159,11,1,1,1,1,62,9,3,1960,1,1,1,3,1,2,2,2,2,2,2, , , , ,2,2,2,2,2,2,6,2,11,2, , ,1,511,4921,3, ,48,3,2, , ,3,29,8,2022,1,41.7136839684236,.414867991685846,6,3,1
159,12,1,1,1,2,58,7,8,1963,1,1,1,3,1,1,2,2,2,1,2, , , , ,2,2,2,2,2,2,6,2,11,2, , ,2, , , , , , , , , ,3,9,6,2022,1,41.7136839684236,.414867991685846,6,3,2
159,12,1,1,2,1,33,11,3,1989,3,1,1,6,1,2,1,2,3,4,2, , , , ,1, , , , , , , , , , , , ,541,8010,3, ,44,3,2, , ,3,9,6,2022,1,41.7136839684236,.414867991685846,6,3,2
159,13,1,1,1,2,26,24,3,1996,1,1,1,6,1,1,1,2,4,2,2, , , , ,1, , , , , , , , , , , , ,421,9200,3, ,56,3,2, , ,3,9,6,2022,1,41.7136839684236,.414867991685846,6,3,2
159,13,1,1,2,1,9,12,3,2013,3,1,1, , ,2,2,1,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,3,9,6,2022,1,41.7136839684236,.414867991685846,6,3,2
159,14,1,1,1,1,62,30,7,1959,1,1,1,2,1,1,1,2,4,4,2, , , , ,1, , , , , , , , , , , , ,261,6910,6, ,35,3,2, , ,3,9,6,2022,1,41.7136839684236,.414867991685846,6,3,3
159,14,1,1,2,2,57,12,8,1964,2,1,1,2,1,2,1,2,4,4,2, , , , ,1, , , , , , , , , , , , ,233,8521,2, ,40,3,2, , ,3,9,6,2022,1,41.7136839684236,.414867991685846,6,3,3
159,16,1,1,1,2,59,4,6,1963,1,1,1,6,1,1,1,2,2,7,2, , , , ,2,2,2,2,2,2,3,2,7,2, , ,2, , , , , , , , , ,3,9,6,2022,1,41.7136839684236,.414867991685846,6,3,1
159,16,1,1,2,2,8,3,12,2013,5,1,1, , ,1,1,1,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,3,9,6,2022,1,41.7136839684236,.414867991685846,6,3,1
159,16,1,1,3,2,4,4,1,2018,5,1,1, , ,2,2,3, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,3,9,6,2022,1,41.7136839684236,.414867991685846,6,3,1
159,17,1,1,1,1,23,27,10,1998,1,1,1,7,1,1,1,2,3,3,1,2,2,1, ,2,2,2,2,2,2,96,1, , , , ,2, , , , , , , , , ,3,9,6,2022,1,41.7136839684236,.414867991685846,6,3,3
159,17,1,1,2,2,20,12,10,2001,12,1,1,7,1,2,1,1,4,2,2, , , , ,2,2,2,2,2,2,4,2,6,2, , ,2, , , , , , , , , ,3,9,6,2022,1,41.7136839684236,.414867991685846,6,3,3
