periodo,tipoEntidad,entidad,sectorEconomico,cantidadCredito,deuda,tasaPorDeuda,tasaPromedioPonderado,deudaCapital,deudaVencida,deudaVencidaDe31A90Dias,valorDesembolso,valorGarantia,valorProvisionCapitalYRendimiento
2023-01,BANCOS MÚLTIPLES,SANTA CRUZ,"O - Otras actividades de servicios comunitarios, sociales y personales",386,697193057.9299998,8019184132.021901,11.502099799776047,693267964.0599997,12374178.06,386264.09,13159810.360000001,426903496.41999996,24218723.230000004
2023-01,BANCOS MÚLTIPLES,SANTA CRUZ,N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA,200,768466178.9400002,8887036002.3415,11.56464167961174,764404365.7300003,215227.47999999998,192662.63999999998,128515356.76,208901082.31,11133103.74
2023-01,BANCOS MÚLTIPLES,SANTA CRUZ,H - ALOJAMIENTO Y SERVICIOS DE COMIDA,197,1034640997.7200003,9821602731.323702,9.492763918080959,1029751304.57,5670917.640000001,105606.06999999999,9304962.430000002,511436584.51000005,24350487.22
2023-01,BANCOS MÚLTIPLES,SANTA CRUZ,I - TRANSPORTE Y ALMACENAMIENTO,283,1055537885.7699995,11478281946.4022,10.874343878267299,1051409085.16,3948215.33,443180.2,21500073.45,663726777.56,17859505.189999994
2023-01,BANCOS MÚLTIPLES,SANTA CRUZ,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",1058,2614779643.5299993,31438750326.061302,12.02347983848399,2599079104.9599996,8434869.360000001,2078889.1399999997,193278883.82999995,1494579328.9999995,55244107.33999998
2023-01,BANCOS MÚLTIPLES,SANTA CRUZ,J - ACTIVIDADES FINANCIERAS Y DE SEGURO,688,3637620789.949999,35751279020.64209,9.828203951169279,3622055569.9299994,1378745.87,84123.87999999999,21322354.43,2435818616.7999997,39756505.17999999
2023-01,BANCOS MÚLTIPLES,SANTA CRUZ,F - CONSTRUCCIÓN,609,3834808652.96,44247554383.123085,11.538399536302657,3816015777.1900005,653588.8099999999,620503.1000000001,543970694.0799999,2614118828.160001,63142104.919999994
2023-01,BANCOS MÚLTIPLES,SANTA CRUZ,D - INDUSTRIA MANUFACTURERA,805,4578853839.060003,41332766730.40307,9.026880565134682,4559920899.240001,9454070.550000003,1887933.5,210950249.86999995,880945278.48,89338293.36000004
2023-01,BANCOS MÚLTIPLES,SANTA CRUZ,Z - COMPRA Y REMODELACIÓN DE VIVIENDAS,1904,5945388149.55,62401386578.382484,10.49576327209277,5915505174.679999,22066282.630000003,2425243.75,124770619.22999999,5617978637.989999,65747678.61000002
2023-01,BANCOS MÚLTIPLES,SANTA CRUZ,G - COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS,3846,10343139278.739992,118791341844.71893,11.485037438187739,10294018223.559986,67525983.89999998,5886949.020000001,614447233.6699998,2092215995.6399984,225905680.11999977
2023-01,BANCOS MÚLTIPLES,SANTA CRUZ,Y - CONSUMO DE BIENES Y SERVICIOS,251198,16991515986.400015,470732534434.45886,27.70397501972352,16799752687.869997,438289272.02000064,74314279.89999999,4360404621.640004,1582817656.050001,413093667.7500003
2023-01,BANCOS MÚLTIPLES,SCOTIABANK,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",2,1475542.78,19721291.18,13.365448597837332,1464899.57,0,0,1000000,0,14755.43
2023-01,BANCOS MÚLTIPLES,SCOTIABANK,L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA,6,6577017.43,95887656.31149998,14.579200577167999,6531135.93,0,0,0,541284.59,65770.18
2023-01,BANCOS MÚLTIPLES,SCOTIABANK,C - EXPLOTACIÓN DE MINAS Y CANTERAS,7,8531420.51,118350453.965,13.872303425470234,8387762.8,606022.08,0,479856.34,7302983.35,273243.94
2023-01,BANCOS MÚLTIPLES,SCOTIABANK,M - ENSEÑANZA,29,61241759.01999999,1429063279.9115,23.334785002579768,60615949.15999999,0,0,7057103.02,39533027.87,690710.64
2023-01,BANCOS MÚLTIPLES,SCOTIABANK,"O - Otras actividades de servicios comunitarios, sociales y personales",431,481119218.99999964,5165297365.895701,10.736002973715555,477019091.12999976,25344436.160000004,7286514.030000001,36143543.550000004,249110308.29999995,20536229.279999997
2023-01,BANCOS MÚLTIPLES,SCOTIABANK,F - CONSTRUCCIÓN,139,510025661.24,4757080266.1794,9.327139059265662,507937001.62999994,237115001.56,473.5,28994270.36,361423133.92,102468862.52999997
2023-01,BANCOS MÚLTIPLES,SCOTIABANK,N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA,160,525939831.79,5811397336.689101,11.049547848297419,524039901.2,550059.92,0,37636335.519999996,155576907.6,6213693.209999998
2023-01,BANCOS MÚLTIPLES,SCOTIABANK,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",416,1376582569.55,14019782487.464605,10.184483515614776,1371261369.3099995,94642200.00999999,8785253.13,53108118.56999999,725459322.93,79657171.17999999
2023-01,BANCOS MÚLTIPLES,SCOTIABANK,I - TRANSPORTE Y ALMACENAMIENTO,117,1828668430.2500002,13769559684.051199,7.529828511431534,1817304055.29,4280170.49,3900000,15504077.379999995,849486963.91,58352350.9
2023-01,BANCOS MÚLTIPLES,SCOTIABANK,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",273,1882846413.1699998,17637665720.2109,9.367554144002513,1877554021.4200003,95909413.28000002,87286975.05000001,335693458.57,741475879.74,47496152.89
2023-01,BANCOS MÚLTIPLES,SCOTIABANK,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",37,2097679830.9099996,9503992142.1165,4.530716271411901,2094354839.64,178098837.59,0,18037174.98,229230874.5,90550637.75000003
2023-01,BANCOS MÚLTIPLES,SCOTIABANK,H - ALOJAMIENTO Y SERVICIOS DE COMIDA,118,3114206556.3199997,21564889655.086998,6.924681862005271,3091392608.570001,402033.86,300408.13,49307305.82000001,3041478174.44,195630702.43
2023-01,BANCOS MÚLTIPLES,SCOTIABANK,J - ACTIVIDADES FINANCIERAS Y DE SEGURO,115,4305502285.440001,39567542124.10271,9.189994453819946,4297606360.120001,3099.49,2551.09,2481736328.34,3103298671.64,45960890.36
2023-01,BANCOS MÚLTIPLES,SCOTIABANK,D - INDUSTRIA MANUFACTURERA,799,8196741683.320004,52224297026.61283,6.371348402120185,8180136719.34,51523723.02,7675066.08,1115413221.31,507769518.3199999,229495526.57000005
2023-01,BANCOS MÚLTIPLES,SCOTIABANK,G - COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS,1639,16173966315.320002,134306944068.25497,8.303896610755228,16126102062.019983,177678808.88,45638745.70000001,2504399518.0299997,1599090029.1800005,618011683.33
2023-01,BANCOS MÚLTIPLES,SCOTIABANK,Z - COMPRA Y REMODELACIÓN DE VIVIENDAS,6604,21200060022.260033,190169731003.32996,8.970244933441322,21100739165.13001,163060082.18000004,3984891.8200000003,606762875.87,17279383748.760002,305333904.7300004
2023-01,BANCOS MÚLTIPLES,SCOTIABANK,Y - CONSUMO DE BIENES Y SERVICIOS,296715,36265551496.35001,841541200158.9508,23.204974567769874,35882842860.25001,694399050.7200012,193288953.79000023,5880051009.909993,4262464913.9499984,783651032.9099994
2023-01,BANCOS MÚLTIPLES,TODOS,B - PESCA,388,253466321.06000003,3825288193.6214,15.09189930095638,251594653.46000004,2157285.5,398833.42000000004,18693002.589999996,24468144.240000002,5661741.279999999
2023-01,BANCOS MÚLTIPLES,TODOS,Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES,536,604280982.45,8416074775.501699,13.927419561309907,597232228.0899999,7865495.84,95569.97,23262472.46000001,332895267.55,21082120.64
2023-01,BANCOS MÚLTIPLES,TODOS,C - EXPLOTACIÓN DE MINAS Y CANTERAS,1106,5605786580.210001,56138212940.39418,10.01433289283217,5576036687.96,12634580.51,3173739.5,296884803.49999994,2459779304.4899993,152024863.6
2023-01,BANCOS MÚLTIPLES,TODOS,M - ENSEÑANZA,2313,7207973739.399999,85124912373.4238,11.809825541971204,7170646010.469997,7085760.36,1782406.19,500243797.2999999,4473223346.340002,98886556.01999997
2023-01,BANCOS MÚLTIPLES,TODOS,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",24250,7696719010.980006,116170337693.08841,15.09348821586988,7628698856.110007,110765741.19,7285753.910000003,511615642.73000014,1814948555.67,194527024.08999988
2023-01,BANCOS MÚLTIPLES,TODOS,N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA,5619,18638212071.069996,209865876932.82877,11.259979022267913,18527431433.100002,66076950.23000001,6368953.3999999985,1214303812.8900003,8980412408.2,381062285.39000005
2023-01,BANCOS MÚLTIPLES,TODOS,L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA,3170,21087617765.149998,179901269378.01,8.531132884783222,21060110617.340004,9296396.079999998,226757.18000000002,318336400.81,161982366.98,53072967.91999998
2023-01,BANCOS MÚLTIPLES,TODOS,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",20313,24656451534.72999,306214751601.08606,12.419254699718875,24461946994.34999,406813864.27000004,123550925.84000002,1579905928.7,9005122741.79,703368835.7199994
2023-01,BANCOS MÚLTIPLES,TODOS,"O - Otras actividades de servicios comunitarios, sociales y personales",36758,26366317781.690002,354437214847.24414,13.442802964825898,26132565299.729992,265311440.5000001,37654553.03,2259949732.5299997,8080037360.02,918580615.7799997
2023-01,BANCOS MÚLTIPLES,TODOS,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",1972,32773859243.360004,277555636904.8147,8.468811525790866,32476404747.510014,193617866.20000002,1438891.7999999996,1170251944.8400002,14558843118.510002,594985900.36
2023-01,BANCOS MÚLTIPLES,TODOS,I - TRANSPORTE Y ALMACENAMIENTO,17098,34668439468.61001,344089635851.9774,9.925155014938817,34412917477.61999,163234686.21,20302102.060000002,1119054115.38,15624520505.96,843495610.2399999
2023-01,BANCOS MÚLTIPLES,TODOS,F - CONSTRUCCIÓN,16476,68575204617.50997,727614928718.1473,10.610466753639965,67975418361.38995,548820394.77,39995519.29,5090561471.059999,47155192420.66001,2003967559.7599986
2023-01,BANCOS MÚLTIPLES,TODOS,J - ACTIVIDADES FINANCIERAS Y DE SEGURO,9664,72064129708.93999,672787191910.2145,9.335951112259824,71762810148.73999,24836308.249999996,1902168.19,6008531652.22,35384776533.28001,909692086.6899996
2023-01,BANCOS MÚLTIPLES,TODOS,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",52243,83155834579.16995,921724408496.2273,11.084302300143277,82444609502.46999,555734469.2099999,64451869.46000003,6024901853.599997,35492193008.35999,2568773838.719999
2023-01,BANCOS MÚLTIPLES,TODOS,H - ALOJAMIENTO Y SERVICIOS DE COMIDA,11986,94731430470.87001,688595691332.845,7.268925296600358,94170366265.65002,92758159.34000003,12790562.540000001,33593490261.72002,87390022860.7,2595096034.71
2023-01,BANCOS MÚLTIPLES,TODOS,D - INDUSTRIA MANUFACTURERA,32112,129655696888.97014,1173721639335.9697,9.05260368421049,128804655167.39,394670031.82000005,52670942.63000001,24798550929.489986,33459241017.55998,3565219234.2899985
2023-01,BANCOS MÚLTIPLES,TODOS,Z - COMPRA Y REMODELACIÓN DE VIVIENDAS,77581,192198787960.5601,1907844220879.511,9.92641130115247,191001468815.57,1132302960.2399998,85136879.91000001,3265575544.1400003,162463095938.55005,2531596951.8100014
2023-01,BANCOS MÚLTIPLES,TODOS,G - COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS,125435,199225531887.66013,2385025514947.8247,11.971485242627937,198001471301.56995,1709625785.260001,190411414.89000005,12958547867.909998,48575053299.88001,4845746977.000001
2023-01,BANCOS MÚLTIPLES,TODOS,Y - CONSUMO DE BIENES Y SERVICIOS,4030705,379290091208.6299,9117400793116.207,24.03806744347863,375096803284.6195,8609314781.469994,1100141851.7500007,56886610842.839935,32455397511.77999,9941112904.96
2023-01,BANCOS MÚLTIPLES,VIMENCA,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",1,792588.32,13077707.28,16.5,782545.56,0,0,0,0,7925.89
2023-01,BANCOS MÚLTIPLES,VIMENCA,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",1,1193051.57,19613767.8108,16.44,1171714.35,7794.59,7794.59,0,0,35791.55
2023-01,BANCOS MÚLTIPLES,VIMENCA,H - ALOJAMIENTO Y SERVICIOS DE COMIDA,12,45452574.019999996,448269356.20750004,9.862353582225134,45266993.69,0,0,119363.09,10049382.7,454525.72000000003
2023-01,BANCOS MÚLTIPLES,VIMENCA,M - ENSEÑANZA,8,73236259.75999999,658186209.078,8.987163069699616,72970477.89999999,18564.989999999998,18564.989999999998,0,56272658.43,732362.6000000001
2023-01,BANCOS MÚLTIPLES,VIMENCA,"O - Otras actividades de servicios comunitarios, sociales y personales",27,97853146.03999998,746263695.4053998,7.62636384833601,97506895.23999998,115060.55,115060.55,398300,64471255.980000004,1037733.99
2023-01,BANCOS MÚLTIPLES,VIMENCA,N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA,6,105692106.22000001,937651575.5799999,8.871538368516012,105108040.66,0,0,0,98405974.11000001,1193987.7999999998
2023-01,BANCOS MÚLTIPLES,VIMENCA,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",41,124253197.85,1203951075.8801003,9.689497708811688,123671721.84,1107655.6099999999,128682.64,2100000,97977146.13999999,1609142.5899999999
2023-01,BANCOS MÚLTIPLES,VIMENCA,J - ACTIVIDADES FINANCIERAS Y DE SEGURO,21,311305074.22,3259784472.250999,10.471350267639073,309715046.73,86819.48,0,997236.79,204033957.19,4665530.21
2023-01,BANCOS MÚLTIPLES,VIMENCA,I - TRANSPORTE Y ALMACENAMIENTO,16,326709140.60999995,4242271563.7093,12.984857282500691,325141922.97999996,3999.03,3999.03,765167.4400000001,294282460.68,7652861.7299999995
2023-01,BANCOS MÚLTIPLES,VIMENCA,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",97,373647219.33,3689959725.9112,9.875517694278033,371830132.93,5399926.39,1256374.89,4492149.970000001,211802734.32000002,7515210.950000001
2023-01,BANCOS MÚLTIPLES,VIMENCA,F - CONSTRUCCIÓN,66,797665611.8499997,10316561949.4755,12.93344202910871,790668299.5799999,30931036.199999996,533025.44,259821.86,466980361.25999993,18775807.260000005
2023-01,BANCOS MÚLTIPLES,VIMENCA,G - COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS,119,864110852.6300001,10821089736.340105,12.522802720744835,861423881.5000005,2422439.1399999997,154942.33000000002,19337157.009999998,236672420.70999998,18241197.490000002
2023-01,BANCOS MÚLTIPLES,VIMENCA,D - INDUSTRIA MANUFACTURERA,55,926188016.9399999,7648748990.812498,8.258311326552175,923668241.36,1638338,174617.36000000002,120154.99,154002879.82,16768655.71
2023-01,BANCOS MÚLTIPLES,VIMENCA,Z - COMPRA Y REMODELACIÓN DE VIVIENDAS,631,1948469676.1000001,19534281479.26051,10.02544803179065,1929195605.0700002,2646994.4,602711.27,28307850,1547499109.72,19626973.25
2023-01,BANCOS MÚLTIPLES,VIMENCA,Y - CONSUMO DE BIENES Y SERVICIOS,30369,3833730222.500001,73824013659.01274,19.256444604720155,3785127882.0800014,94352888.32000001,5901336.169999999,137784390.09999996,428918075.12000006,95365940.78999995
2023-02,BANCOS MÚLTIPLES,ACTIVO,M - ENSEÑANZA,4,174406.07,7566123.289999999,43.38222454069402,170074.86,0,0,0,0,1744.06
2023-02,BANCOS MÚLTIPLES,ACTIVO,N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA,2,400035.36,12031587.89,30.07631097910945,362204.56,0,0,0,0,5054.92
2023-02,BANCOS MÚLTIPLES,ACTIVO,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",2,434006.01,8858916.92,20.411968304309887,418537.18999999994,0,0,0,0,4340.07
2023-02,BANCOS MÚLTIPLES,ACTIVO,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",1,589941.61,28317197.28,48,589941.61,0,0,43839.96,0,5899.42
2023-02,BANCOS MÚLTIPLES,ACTIVO,D - INDUSTRIA MANUFACTURERA,10,4434517.85,91495524.36799999,20.632575504910864,4399161.13,0,0,191256.06999999998,0,359300.23
2023-02,BANCOS MÚLTIPLES,ACTIVO,I - TRANSPORTE Y ALMACENAMIENTO,10,4807183.459999999,98776800.635,20.547749312442512,4717719.029999998,1104406.8,0,316990.58999999997,1656364.63,691979.8
2023-02,BANCOS MÚLTIPLES,ACTIVO,H - ALOJAMIENTO Y SERVICIOS DE COMIDA,7,4916255.06,107997140.22999999,21.96735907961618,4811061.91,491508.99,21543.6,94312,690891.85,1197900.5299999998
2023-02,BANCOS MÚLTIPLES,ACTIVO,"O - Otras actividades de servicios comunitarios, sociales y personales",12,5829139.470000001,104688421.99649999,17.959498573551883,5692457.970000001,121202.33999999998,15556.25,0,860955,3788989.5199999996
2023-02,BANCOS MÚLTIPLES,ACTIVO,J - ACTIVIDADES FINANCIERAS Y DE SEGURO,33,6907542.61,166576794.42,24.115203311065784,6645846.05,112583.77,112583.77,881681.24,5261611.4,69076.01
2023-02,BANCOS MÚLTIPLES,ACTIVO,F - CONSTRUCCIÓN,9,8219109.87,160647857.89499998,19.545651589519387,8094164.46,0,0,2904908.98,1754500,179073.22
2023-02,BANCOS MÚLTIPLES,ACTIVO,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",33,13071034.69,223617867.1245,17.10789332504633,12864889.899999999,749232.38,16213.14,1115837.76,10518301.26,1376699.4700000004
2023-02,BANCOS MÚLTIPLES,ACTIVO,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",24,28057383.23,435987618.98749995,15.539140461300244,27682305.790000003,4252.23,4252.23,1917655.94,12221880.53,1393587.8399999999
2023-02,BANCOS MÚLTIPLES,ACTIVO,G - COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS,117,72380073.65999998,1459026037.9554996,20.157841297719123,71266882.50999999,6034948.220000001,35890.95,18098428.599999998,24276859.66,6985597.54
2023-02,BANCOS MÚLTIPLES,ACTIVO,Z - COMPRA Y REMODELACIÓN DE VIVIENDAS,87,238068471.98000002,2849920833.0785003,11.97101325251468,235621883.66,288644.1,288644.1,6112340,237492356.35000002,2407847.9900000007
2023-02,BANCOS MÚLTIPLES,ACTIVO,Y - CONSUMO DE BIENES Y SERVICIOS,9326,658558429.75,20007320694.87888,30.38047922714162,632748665.6100003,67684002.95000002,9427746.350000001,30974166.670000017,166252365.11999997,49304034.35999993
2023-02,BANCOS MÚLTIPLES,ADEMI,Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES,10,181057.83999999997,8384283.796499999,46.307212084823284,174997.57,0,0,50526.44,0,1810.5700000000002
2023-02,BANCOS MÚLTIPLES,ADEMI,C - EXPLOTACIÓN DE MINAS Y CANTERAS,19,5114759.279999999,122138835.09800002,23.87968395220352,5044738.2,272265.13,4222.33,1795000,0,174969.61000000004
2023-02,BANCOS MÚLTIPLES,ADEMI,L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA,119,13240062.16,373004316.0229999,28.172399156092773,12926274.71,144112.62000000002,13110.09,1839149.22,626475.61,204690.92000000007
2023-02,BANCOS MÚLTIPLES,ADEMI,B - PESCA,215,13526687.939999992,466919028.84400004,34.51835592830275,13164491.92,304461.23,31386.249999999996,2182500,1450975.54,290413.8900000001
2023-02,BANCOS MÚLTIPLES,ADEMI,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",298,23979860.790000007,753865310.3934001,31.43743481228941,23366677.94,285823.83,56933.06000000001,1684044.7200000002,145264,416955.0400000001
2023-02,BANCOS MÚLTIPLES,ADEMI,M - ENSEÑANZA,425,37640495.690000005,1092184192.2199996,29.016201094029732,36560759.18,1344101.2799999998,141272.31,4498506.14,9108539.18,1480233.7300000002
2023-02,BANCOS MÚLTIPLES,ADEMI,N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA,513,79032415.69999999,2085183544.5649002,26.383902429100374,77540585.90000004,478199.99999999994,25032.09,12942052.66,9551250.610000001,1216782.8000000007
2023-02,BANCOS MÚLTIPLES,ADEMI,J - ACTIVIDADES FINANCIERAS Y DE SEGURO,60,160944309.98,2238622251.847,13.909297272610546,159598661.01999998,50182.18,50182.18,18974900.080000002,38567166.95,3519416.1000000006
2023-02,BANCOS MÚLTIPLES,ADEMI,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",3819,388405897.66,11088953608.592897,28.54991048127664,376848927.1000003,13913015.239999993,1008521.4800000003,49485732.06000001,44956728.48,15797898.630000025
2023-02,BANCOS MÚLTIPLES,ADEMI,D - INDUSTRIA MANUFACTURERA,3403,431649931.0599998,9996304755.630802,23.15836059809611,423269747.0399997,6817970.5299999975,1598563.2300000002,34577306.11999999,112712095.13999999,28243424.679999996
2023-02,BANCOS MÚLTIPLES,ADEMI,F - CONSTRUCCIÓN,3451,447467733.7899997,9357403995.208498,20.911907806072122,440720840.78,5531334.769999999,797132.1200000001,17423417.54,228220402.57999998,8856105.920000013
2023-02,BANCOS MÚLTIPLES,ADEMI,H - ALOJAMIENTO Y SERVICIOS DE COMIDA,6205,504309309.70999986,14063779580.407316,27.88720991189834,490123317.3800001,48703573.32,1411678.5500000007,34971290.690000005,110528793.97,27358922.34999996
2023-02,BANCOS MÚLTIPLES,ADEMI,"O - Otras actividades de servicios comunitarios, sociales y personales",11962,689889206.9599991,22694291592.92207,32.89555969852696,670904113.4900004,22117242.83000001,2926916.0499999993,73269667.04999998,29776273.09,21636267.719999965
2023-02,BANCOS MÚLTIPLES,ADEMI,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",3356,856031468.3799996,19806765845.350994,23.137894548239437,840119347.67,6745554.589999999,784945.4400000001,48752089.79,294470995.5800001,19636666.039999995
2023-02,BANCOS MÚLTIPLES,ADEMI,I - TRANSPORTE Y ALMACENAMIENTO,8645,876249329.89,24436097023.57269,27.88715059746782,852970137.9600005,28959362.249999993,2080116.3200000005,57893225.95000001,82074703.27,33043106.090000026
2023-02,BANCOS MÚLTIPLES,ADEMI,Z - COMPRA Y REMODELACIÓN DE VIVIENDAS,609,1085312419.9700003,15496455082.660004,14.2783357100883,1070284148.3099998,195310.82999999996,195310.82999999996,16653460.8,847826829.75,25007897.27
2023-02,BANCOS MÚLTIPLES,ADEMI,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",9867,1236545639.479999,36232698995.46436,29.3015460478282,1170693391.3699994,52156260.12999999,3546942.1100000013,97773657.05999997,132035219.78,50549076.519999966
2023-02,BANCOS MÚLTIPLES,ADEMI,Y - CONSUMO DE BIENES Y SERVICIOS,76526,3245325646.3500023,106260230274.04448,32.74254785295729,3162263226.659995,100458949.95,12320309.479999999,354940025.65000015,174706456.3499999,91555153.75
2023-02,BANCOS MÚLTIPLES,ADEMI,G - COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS,50402,4002130639.1099944,117841320776.34409,29.44464621538441,3907726186.250004,107343827.12999985,10571420.160000008,311557051.49999964,500907764.9,114243508.09999987
2023-02,BANCOS MÚLTIPLES,BANESCO,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",1,195724.4,11743464,60,187475.81,0,0,108376.02,0,1957.25
2023-02,BANCOS MÚLTIPLES,BANESCO,Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES,1,389672.43,23380345.8,60,375651.28,0,0,351286.27,0,3896.72
2023-02,BANCOS MÚLTIPLES,BANESCO,B - PESCA,4,22372816.759999998,325897593.895,14.566676936167783,22229141.68,0,0,156780.16,2187552.71,223728.16999999998
2023-02,BANCOS MÚLTIPLES,BANESCO,M - ENSEÑANZA,11,30490847.519999996,373983381.165,12.265430828700037,30275038.14,0,0,3141307.98,13414333.99,441397.43
2023-02,BANCOS MÚLTIPLES,BANESCO,C - EXPLOTACIÓN DE MINAS Y CANTERAS,1,47781809.19,370309021.2225,7.750000000000001,47519556.48,0,0,0,47519556.48,477818.09
2023-02,BANCOS MÚLTIPLES,BANESCO,"O - Otras actividades de servicios comunitarios, sociales y personales",39,53423887.24,866606773.4705,16.221335028980192,53074270.64,154076.78,154076.78,3782716.8200000003,21642601.759999998,2963251.44
2023-02,BANCOS MÚLTIPLES,BANESCO,N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA,33,60122432.440000005,764629643.1625,12.717876042782741,59838299.050000004,3250798.2800000003,40483.12,29184.550000000003,21308401,4442976.7700000005
2023-02,BANCOS MÚLTIPLES,BANESCO,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",5,118892075.66,1057692095.125,8.896237106245168,117984219.53,98663.27,98663.27,0,4299233.76,1188920.77
2023-02,BANCOS MÚLTIPLES,BANESCO,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",5,172866624.38,1557355231.7021,9.008998916289825,172712188.38,0,0,700000,164366398.64,1728666.24
2023-02,BANCOS MÚLTIPLES,BANESCO,H - ALOJAMIENTO Y SERVICIOS DE COMIDA,78,757361698.6000001,7044677332.901499,9.301602320164514,756002532.3399998,2179333.74,1812616.9000000001,1142790.77,673776927.39,24092525.640000004
2023-02,BANCOS MÚLTIPLES,BANESCO,I - TRANSPORTE Y ALMACENAMIENTO,68,783667924.3199999,7074327484.782999,9.027200508329464,780500496.5,1060580.67,27982.06,10057212,603183724.77,10519467.9
2023-02,BANCOS MÚLTIPLES,BANESCO,F - CONSTRUCCIÓN,124,1010785421.2600002,9786071319.513302,9.681650638880821,1003394992.3400002,1010877.5599999999,1010877.5599999999,27360778.05,572826385.1700001,13579756.279999997
