UPM,HVIVIEN,HHOGAR,ECODE2,HZONA,ESTRATO,REGION,HLINEA,P202,P203,P205,P206,P207,P208,P209,P210,P301,P302,P303,P304,P305,P306,P307,P308,P401,P402,P403,P404,P405,P501,P502,P503,ESTRATOREG,FEXPANSION,FPONDERACION,grup_sec
8,3,1,214,1,1,10,5,1,35,3,1,1,7,2, ,1,2,3,4,2,8,2, ,1,1,1,1,1,1,1, ,10.1,593.458454173342,1.65524544743342,4
8,4,1,214,1,1,10,1,2,74,1,1,1,7,1,25,1,2,3,4,2,8,2, ,2,1,1,1,1,1,1, ,10.1,593.458454173342,1.65524544743342,5
8,4,1,214,1,1,10,2,2,43,3,1,1,7,2, ,1,2,3,2,2,8,2, ,1,1,1,1,1,1,1, ,10.1,593.458454173342,1.65524544743342,5
8,4,1,214,1,1,10,3,2,43,3,1,1,7,2, ,1,2,4,2,2,8,2,1,1,1,1,1,1,1,1, ,10.1,593.458454173342,1.65524544743342,5
8,4,1,214,1,1,10,4,2,30,3,1,1,7,2, ,1,2,4,4,2,8,2,1,1,1,1,1,1,1,1, ,10.1,593.458454173342,1.65524544743342,5
8,5,1,214,1,1,10,1,1,47,1,1,1,1, ,25,1,2,4,5,2,8,2,99,1,1,1,1,1,1,1, ,10.1,593.458454173342,1.65524544743342,5
8,5,1,214,1,1,10,2,2,49,2,1,1,1, ,20,1,2,4,4,2,8,2,99,1,1,1,1,1,1,1, ,10.1,593.458454173342,1.65524544743342,5
8,5,1,214,1,1,10,3,1,23,3,1,1,7,2, ,1,2,4,3,2,96,2,99,1,1,1,1,1,1,1, ,10.1,593.458454173342,1.65524544743342,5
8,5,1,214,1,1,10,4,2,16,3,1,1,7,2, ,1,1,2,3,1, , , ,1,1,1,1,1, , , ,10.1,593.458454173342,1.65524544743342,5
8,5,1,214,1,1,10,5,2,8,3,1,1, , , ,1,1,2,2,1, , , ,1,1,2,1,1, , , ,10.1,593.458454173342,1.65524544743342,5
8,6,1,212,1,1,10,1,1,33,1,1,1,1, ,28,1,2,4,2,2,1,2,98,1,1,1,1,1,1,1, ,10.1,593.458454173342,1.65524544743342,3
8,6,1,212,1,1,10,2,2,31,2,1,1,1, ,26,1,2,4,2,2,1,2,98,1,1,1,1,1,1,1, ,10.1,593.458454173342,1.65524544743342,3
8,6,1,212,1,1,10,3,2,5,3,1,1, , , ,2,1,1,2,1, , , ,1,1,2,2,1, , , ,10.1,593.458454173342,1.65524544743342,3
8,6,1,212,1,1,10,4,1,2,3,1,1, , , , , , , , , , , , , , , , , , , ,10.1,593.458454173342,1.65524544743342,3
8,7,1,212,1,1,10,1,1,59,1,1,1,2, ,98,1,2,5,2,2,8,2,98,2,1,1,1,1,1,1, ,10.1,593.458454173342,1.65524544743342,4
8,7,1,212,1,1,10,2,2,58,2,1,1,2, ,17,1,2,2,8,2,1,2, ,2,2,1,1,1,1,1, ,10.1,593.458454173342,1.65524544743342,4
8,7,1,212,1,1,10,3,2,18,5,1,1,7,2, ,1,1,3,4,1, , , ,2,1,1,1,1,1,1, ,10.1,593.458454173342,1.65524544743342,4
8,7,1,212,1,1,10,4,1,20,3,1,1,7,2, ,1,1,4,2,1, , , ,1,1,1,1,1,1,1, ,10.1,593.458454173342,1.65524544743342,4
8,8,1,212,1,1,10,1,1,36,1,1,1,2, ,32,1,2,4,3,2,1,2,4,1,1,1,1,1,1,1, ,10.1,593.458454173342,1.65524544743342,4
8,8,1,212,1,1,10,2,2,35,2,1,1,2, ,19,1,2,4,4,2,8,2,98,2,1,1,1,1,1,1, ,10.1,593.458454173342,1.65524544743342,4
8,8,1,212,1,1,10,3,2,14,13,1,1, , , ,1,1,3,0,1, , , ,1,1,1,1,1, , , ,10.1,593.458454173342,1.65524544743342,4
8,8,1,212,1,1,10,4,2,5,13,1,1, , , ,2,1,1,1,1, , , ,2,2,2,1,1, , , ,10.1,593.458454173342,1.65524544743342,4
8,8,1,212,1,1,10,5,1,1,3,1,1, , , , , , , , , , , , , , , , , , , ,10.1,593.458454173342,1.65524544743342,4
8,9,1,212,1,1,10,1,2,74,1,1,1,3, ,28,1,2,2,8,2,1,2, ,2,2,1,1,1,1,1, ,10.1,593.458454173342,1.65524544743342,4
8,9,1,212,1,1,10,2,2,45,3,1,1,4, ,26,1,2,4,4,2,8,2,99,2,1,1,1,1,1,2,10,10.1,593.458454173342,1.65524544743342,4
8,10,1,212,1,1,10,1,1,43,1,1,1,1, ,31,1,2,4,4,2,8,2,4,1,1,1,1,1,1,1, ,10.1,593.458454173342,1.65524544743342,5
8,10,1,212,1,1,10,2,2,44,2,1,1,1, ,32,1,2,5,2,2,8,2,4,1,1,1,1,1,1,1, ,10.1,593.458454173342,1.65524544743342,5
8,10,1,212,1,1,10,3,1,12,3,1,1, , , ,1,1,2,8,1, , , ,1,1,2,1,1, , , ,10.1,593.458454173342,1.65524544743342,5
8,10,1,212,1,1,10,4,2,9,3,1,1, , , ,1,1,2,4,1, , , ,1,1,2,1,1, , , ,10.1,593.458454173342,1.65524544743342,5
9,1,1,213,1,1,10,1,2,55,1,1,1,4, ,98,1,2,4,4,2,8,8,1,2,2,1,1,1,1,7, ,10.1,1978.19484724447,5.51748482477807,5
9,1,1,213,1,1,10,2,1,24,3,1,1,7,2, ,1,2,4,4,1,8,3,99,1,1,1,1,1,1,7, ,10.1,1978.19484724447,5.51748482477807,5
9,1,1,213,1,1,10,3,1,18,3,1,1,7,2, ,1,1,4,0,1, , , ,1,1,1,1,1,1,7, ,10.1,1978.19484724447,5.51748482477807,5
9,7,1,211,1,1,10,1,1,26,1,1,1,2, ,24,1,2,4,4,2,8,2,99,1,1,1,1,1,1,2,12,10.1,1978.19484724447,5.51748482477807,5
9,7,1,211,1,1,10,2,2,25,2,1,1,2, ,23,1,1,5,1,2, , , ,1,1,1,1,1,1,1, ,10.1,1978.19484724447,5.51748482477807,5
9,8,1,211,1,1,10,1,1,38,1,1,1,1, ,26,1,2,4,4,2,8,2,99,1,1,1,1,1,1,2,13,10.1,1978.19484724447,5.51748482477807,4
9,8,1,211,1,1,10,2,2,35,2,1,1,1, ,22,1,2,4,4,2,8,2,99,2,1,1,1,1,1,2,13,10.1,1978.19484724447,5.51748482477807,4
9,8,1,211,1,1,10,3,2,4,3,1,1, , , ,2,1,1,0,1, , , , , , , , , , , ,10.1,1978.19484724447,5.51748482477807,4
9,8,1,211,1,1,10,4,2,3,3,1,1, , , ,2,3, , , , , , , , , , , , , , ,10.1,1978.19484724447,5.51748482477807,4
10,1,1,194,1,1,10,1,2,68,1,1,1,4, ,21,1,2,3,4,2,1,2, ,2,2,2,1,2,1,1, ,10.1,659.398282414824,1.83916160825936,4
10,1,1,194,1,1,10,2,1,16,5,1,1,7,2, ,1,1,3,2,1, , , ,2,2,1,1,1, , , ,10.1,659.398282414824,1.83916160825936,4
10,1,1,194,1,1,10,3,1,49,3,1,1,6, ,20,1,2,4,1,2,1,2,4,2,2,1,1,1,1,1, ,10.1,659.398282414824,1.83916160825936,4
10,1,1,194,1,1,10,4,2,18,5,1,1,7,2, ,1,2,3,4,1,9,3, ,2,2,2,1,1,1,2,5,10.1,659.398282414824,1.83916160825936,4
10,2,1,194,1,1,10,1,1,60,1,1,1,1, ,98,1,2,3,4,2,1,2, ,2,2,1,1,1,1,1, ,10.1,659.398282414824,1.83916160825936,4
10,2,1,194,1,1,10,2,2,50,2,1,1,1, ,18,1,2,4,4,2,8,2,1,2,2,1,1,1,1,1, ,10.1,659.398282414824,1.83916160825936,4
10,2,1,194,1,1,10,3,1,29,3,1,1,7,2, ,1,2,3,4,2,1,2, ,2,2,1,1,1,1,1, ,10.1,659.398282414824,1.83916160825936,4
10,3,1,194,1,1,10,1,1,75,1,1,1,6, ,32,1,2,2,5,2,1,2, ,2,2,1,1,1,1,1, ,10.1,659.398282414824,1.83916160825936,3
10,4,1,191,1,1,10,1,2,39,1,1,1,6, ,15,1,2,4,4,2,8,2,1,1,1,1,1,1,1,1, ,10.1,659.398282414824,1.83916160825936,4
10,4,1,191,1,1,10,2,1,18,3,1,1,7,2, ,1,1,4,1,1, , , ,1,1,1,1,1,1,2,13,10.1,659.398282414824,1.83916160825936,4
10,4,1,191,1,1,10,3,1,4,3,1,1, , , ,2,1,1,1,1, , , , , , , , , , , ,10.1,659.398282414824,1.83916160825936,4
10,5,1,191,1,1,10,1,2,22,1,1,1,7,2, ,1,1,4,2,1, , , ,1,1,1,1,1,1,1, ,10.1,659.398282414824,1.83916160825936,3
10,6,1,192,1,1,10,1,1,56,1,1,1,2, ,98,1,2,3,4,2,1,2, ,2,2,1,1,1,1,1, ,10.1,659.398282414824,1.83916160825936,4
10,6,1,192,1,1,10,2,2,52,2,1,1,2, ,20,1,2,3,1,2,6,2, ,2,2,1,1,1,1,1, ,10.1,659.398282414824,1.83916160825936,4
10,6,1,192,1,1,10,3,2,30,3,1,1,6, ,18,1,1,4,2,2, , , ,2,1,1,1,1,1,1, ,10.1,659.398282414824,1.83916160825936,4
10,7,1,192,1,1,10,1,2,80,1,1,1,3, ,25,1,2,2,5,2,2,2, ,2,2,2,2,2,1,1, ,10.1,659.398282414824,1.83916160825936,4
10,7,1,192,1,1,10,2,2,40,3,1,1,6, ,26,1,2,2,7,2,1,2, ,2,2,1,1,1,1,1, ,10.1,659.398282414824,1.83916160825936,4
10,7,1,192,1,1,10,3,1,41,3,1,1,6, ,98,1,2,3,1,2,1,2, ,2,2,1,1,1,1,1, ,10.1,659.398282414824,1.83916160825936,4
10,7,1,192,1,1,10,4,1,15,5,1,1,7,2, ,1,1,3,2,1, , , ,2,2,1,1,2, , , ,10.1,659.398282414824,1.83916160825936,4
10,7,1,192,1,1,10,5,1,21,5,1,1,7,2, ,1,3, , , , , , ,2,2,1,1,1,1,1, ,10.1,659.398282414824,1.83916160825936,4
10,9,1,193,1,1,10,1,1,85,1,1,1,1, ,33,1,2,4,5,2,8,2,1,2,2,1,1,1,1,1, ,10.1,659.398282414824,1.83916160825936,5
10,9,1,193,1,1,10,2,2,75,2,1,1,1, ,23,1,2,2,8,2,7,2, ,2,2,2,2,2,1,1, ,10.1,659.398282414824,1.83916160825936,5
10,10,1,193,1,1,10,1,1,48,1,1,1,1, ,27,1,2,4,4,2,8,2,1,1,1,1,1,1,1,1, ,10.1,659.398282414824,1.83916160825936,5
10,10,1,193,1,1,10,2,2,45,2,1,1,1, ,25,1,2,5,2,2,8,2,1,1,1,1,1,1,1,1, ,10.1,659.398282414824,1.83916160825936,5
10,10,1,193,1,1,10,3,2,17,3,1,1,7,2, ,1,1,3,3,1, , , ,1,1,1,1,1, , , ,10.1,659.398282414824,1.83916160825936,5
10,10,1,193,1,1,10,4,1,9,3,1,1, , , ,1,1,2,3,1, , , ,2,1,2,1,1, , , ,10.1,659.398282414824,1.83916160825936,5
10,10,1,193,1,1,10,5,2,28,12,1,1,7,2, ,1,1,4,4,2, , , ,1,1,1,1,1,1,1, ,10.1,659.398282414824,1.83916160825936,5
11,8,1,193,1,1,10,1,2,66,1,1,1,5, ,20,1,2,6,3,2,8,2,2,1,1,1,1,1,1,1, ,10.1,5934.58454173342,16.5524544743342,4
12,10,1,211,1,1,10,1,1,58,1,1,1,1, ,23,1,2,4,4,2,8,2,1,1,1,1,1,1,1,1, ,10.1,5934.58454173342,16.5524544743342,5
12,10,1,211,1,1,10,2,2,53,2,1,1,1, ,26,1,2,4,4,2,8,2,1,2,1,1,1,1,1,1, ,10.1,5934.58454173342,16.5524544743342,5
12,10,1,211,1,1,10,3,2,26,3,1,1,7,2, ,1,2,4,4,2,8,2,3,1,1,1,2,1,1,1, ,10.1,5934.58454173342,16.5524544743342,5
12,10,1,211,1,1,10,4,1,23,3,1,1,7,2, ,1,2,4,4,2,8,2,3,1,1,1,1,1,1,1, ,10.1,5934.58454173342,16.5524544743342,5
13,1,1,213,1,1,10,1,1,33,1,2,1,5, ,20,1,2,3,2,2,1,2, ,2,2,1,1,1,3, , ,10.1,593.458454173342,1.65524544743342,3
13,1,1,213,1,1,10,2,2,35,2,2,1,5, ,21,1,2,2,4,2,1,2, ,2,2,1,1,1,3, , ,10.1,593.458454173342,1.65524544743342,3
13,2,1,213,1,1,10,1,1,48,1,2,1,2, ,20,1,2,3,4,2,1,2, ,2,2,1,1,1,3, , ,10.1,593.458454173342,1.65524544743342,4
13,2,1,213,1,1,10,2,2,46,2,2,1,2, ,21,1,2,3,4,2,1,2, ,2,2,1,1,1,3, , ,10.1,593.458454173342,1.65524544743342,4
13,2,1,213,1,1,10,3,1,12,3,1,1, , , ,1,1,2,6,1, , , ,2,2,1,1,1, , , ,10.1,593.458454173342,1.65524544743342,4
13,2,1,213,1,1,10,4,2,14,3,1,1, , , ,1,1,2,1,1, , , ,2,2,1,1,1, , , ,10.1,593.458454173342,1.65524544743342,4
13,3,1,213,1,1,10,1,2,31,1,1,1,6, ,13,1,2,3,1,2,6,2, ,2,2,1,1,1,1,1, ,10.1,593.458454173342,1.65524544743342,3
13,3,1,213,1,1,10,2,1,18,3,1,1,7,2, ,1,1,3,3,1, , , ,2,2,1,1,1,1,1, ,10.1,593.458454173342,1.65524544743342,3
13,3,1,213,1,1,10,3,1,14,3,1,1, , , ,1,1,3,1,1, , , ,2,2,2,1,1, , , ,10.1,593.458454173342,1.65524544743342,3
13,3,1,213,1,1,10,4,1,9,3,1,1, , , ,1,1,2,4,1, , , ,2,2,2,1,1, , , ,10.1,593.458454173342,1.65524544743342,3
13,4,1,212,1,1,10,1,2,77,1,1,1,4, ,18,1,2,2,3,2,1,2, ,2,2,2,1,2,1,1, ,10.1,593.458454173342,1.65524544743342,4
13,4,1,212,1,1,10,2,2,45,3,1,1,6, ,20,1,2,4,4,2,8,2,1,2,1,1,1,1,1,1, ,10.1,593.458454173342,1.65524544743342,4
13,4,1,212,1,1,10,3,2,54,3,1,1,7,2, ,1,2,3,4,2,1,2, ,2,2,1,1,1,1,1, ,10.1,593.458454173342,1.65524544743342,4
13,4,1,212,1,1,10,4,2,9,5,1,1, , , ,1,1,2,4,1, , , ,1,1,2,2,1, , , ,10.1,593.458454173342,1.65524544743342,4
13,5,1,212,1,1,10,1,1,24,1,1,1,2, ,24,1,2,3,4,2,1,2, ,2,2,1,1,1,1,1, ,10.1,593.458454173342,1.65524544743342,4
13,5,1,212,1,1,10,2,2,31,2,1,1,2, ,31,1,2,3,4,2,1,2, ,2,2,1,1,1,1,1, ,10.1,593.458454173342,1.65524544743342,4
13,5,1,212,1,1,10,3,2,8,3,1,1, , , ,1,1,2,1,1, , , ,1,1,2,2,1, , , ,10.1,593.458454173342,1.65524544743342,4
13,6,1,212,1,1,10,1,2,43,1,1,1,2, ,17,1,2,3,2,2,3,2, ,2,2,1,1,1,1,1, ,10.1,593.458454173342,1.65524544743342,3
13,6,1,212,1,1,10,2,1,51,2,1,1,2, ,98,1,2,3,2,2,3,2, ,2,2,1,1,1,1,1, ,10.1,593.458454173342,1.65524544743342,3
13,6,1,212,1,1,10,3,1,42,12,1,1,2, ,98,1,2,2,6,2,3,2, ,2,2,1,1,1,1,1, ,10.1,593.458454173342,1.65524544743342,3
13,6,1,212,1,1,10,4,2,24,96,1,1,2, ,98,1,2,3,4,2,8,2, ,2,2,1,1,1,1,1, ,10.1,593.458454173342,1.65524544743342,3
13,7,1,214,1,1,10,1,1,60,1,1,1,1, ,22,1,2,3,3,2,1,2, ,2,2,1,1,1,1,1, ,10.1,593.458454173342,1.65524544743342,2
13,7,1,214,1,1,10,2,1,25,3,1,1,7,2, ,1,2,3,4,2,7,2, ,2,2,1,1,1,1,1, ,10.1,593.458454173342,1.65524544743342,2
13,7,1,214,1,1,10,3,2,8,5,1,1, , , ,1,1,2,2,1, , , ,1,1,1,1,1, , , ,10.1,593.458454173342,1.65524544743342,2
13,7,1,214,1,1,10,4,2,58,2,1,1,1, ,20,1,2,3,1,2,7,2, ,2,1,1,1,1,1,1, ,10.1,593.458454173342,1.65524544743342,2
13,8,1,214,1,1,10,1,2,42,1,2,1,6, ,14,1,2,2,7,2,6,2, ,2,2,1,2,1,3, , ,10.1,593.458454173342,1.65524544743342,2
13,8,1,214,1,1,10,2,1,26,3,2,1,7,2, ,1,2,2,3,2,7,2, ,2,2,1,1,1,3, , ,10.1,593.458454173342,1.65524544743342,2
13,8,1,214,1,1,10,3,2,15,3,1,1,7,2, ,1,1,2,3,1, , , ,2,2,2,2,2, , , ,10.1,593.458454173342,1.65524544743342,2
13,8,1,214,1,1,10,4,1,16,11,2,1,7,2, ,1,1,2,4,1, , , ,2,2,2,2,2, , , ,10.1,593.458454173342,1.65524544743342,2
13,8,1,214,1,1,10,5,1,10,3,1,1, , , ,1,1,2,4,1, , , ,2,2,2,2,2, , , ,10.1,593.458454173342,1.65524544743342,2
13,8,1,214,1,1,10,6,1,2,5,1,1, , , , , , , , , , , , , , , , , , , ,10.1,593.458454173342,1.65524544743342,2
13,9,1,211,1,1,10,1,2,36,1,1,1,5, ,15,1,2,3,0,2,1,2, ,2,2,2,1,1,1,1, ,10.1,593.458454173342,1.65524544743342,4
13,9,1,211,1,1,10,2,1,12,3,1,1, , , ,1,1,2,0,1, , , ,2,2,2,1,1, , , ,10.1,593.458454173342,1.65524544743342,4
13,10,1,211,1,1,10,1,2,63,1,1,1,6, ,16,1,2,2,2,2,2,2, ,2,2,1,1,1,1,1, ,10.1,593.458454173342,1.65524544743342,4
13,10,1,211,1,1,10,2,2,23,3,1,1,7,2, ,1,1,4,2,2, , , ,2,1,1,1,1,1,1, ,10.1,593.458454173342,1.65524544743342,4
13,10,1,211,1,1,10,3,2,11,5,1,1, , , ,1,1,2,5,1, , , ,2,2,2,1,1, , , ,10.1,593.458454173342,1.65524544743342,4
14,6,1,211,1,1,10,1,2,29,1,1,1,7,2, ,1,2,4,4,2,8,2,1,1,1,1,1,1,1,1, ,10.1,5934.58454173342,16.5524544743342,5
15,1,1,212,1,1,10,1,1,76,1,1,1,1, ,22,1,2,2,6,2,1,2, ,2,1,1,1,1,1,2,96,10.1,847.797791676203,2.36463635347631,4
15,1,1,212,1,1,10,2,2,63,2,1,1,1, ,42,1,2,4,4,2,8,2,99,1,1,1,1,1,1,2,96,10.1,847.797791676203,2.36463635347631,4
15,4,1,212,1,1,10,1,2,27,1,1,1,7,2, ,1,1,4,3,2, , , ,1,1,1,1,1,1,1, ,10.1,847.797791676203,2.36463635347631,4
15,4,1,212,1,1,10,2,2,21,12,1,1,7,2, ,1,1,4,0,1, , , ,1,1,1,1,1,1,1, ,10.1,847.797791676203,2.36463635347631,4
15,5,1,212,1,1,10,1,1,61,1,1,1,4, ,27,1,2,3,1,2,7,2, ,2,2,1,1,1,1,1, ,10.1,847.797791676203,2.36463635347631,4
15,6,1,214,1,1,10,1,2,25,1,1,1,1, ,19,1,2,3,4,2,3,2, ,2,2,1,1,1,1,1, ,10.1,847.797791676203,2.36463635347631,4
15,6,1,214,1,1,10,2,1,0,3,1,1, , , , , , , , , , , , , , , , , , , ,10.1,847.797791676203,2.36463635347631,4
15,7,1,214,1,1,10,1,2,18,1,1,1,7,2, ,1,1,3,2,1, , , ,1,1,1,1,1,1,2,12,10.1,847.797791676203,2.36463635347631,3
15,8,1,214,1,1,10,1,2,32,1,1,1,7,1,19,1,2,3,4,2,1,2, ,2,2,1,1,1,1,1, ,10.1,847.797791676203,2.36463635347631,4
15,10,1,214,1,1,10,1,2,74,1,1,1,3, ,19,2,2,1,1,2,7,2, ,2,2,1,1,1,1,1, ,10.1,847.797791676203,2.36463635347631,4
16,1,1,212,1,1,10,1,1,38,1,1,1,2, ,98,1,2,2,6,2,7,2, ,2,1,1,1,1,1,1, ,10.1,847.797791676202,2.36463635347631,4
16,1,1,212,1,1,10,2,2,41,2,1,1,2, ,30,1,2,4,4,2,8,2,20,1,1,1,1,1,1,1, ,10.1,847.797791676202,2.36463635347631,4
16,2,1,212,1,1,10,1,1,44,1,1,1,6, ,98,1,2,3,4,2,1,2, ,1,1,1,1,1,1,1, ,10.1,847.797791676202,2.36463635347631,4
16,2,1,212,1,1,10,2,2,46,8,1,1,6, ,98,1,2,2,6,2,7,2, ,2,2,1,1,1,1,1, ,10.1,847.797791676202,2.36463635347631,4
16,2,1,212,1,1,10,3,2,23,3,1,1,7,2, ,1,2,4,1,1,10,1,1,1,1,1,1,1,1,2,3,10.1,847.797791676202,2.36463635347631,4
16,2,1,212,1,1,10,4,2,17,11,1,1,7,2, ,1,1,3,3,1, , , ,2,2,1,1,1, , , ,10.1,847.797791676202,2.36463635347631,4
16,3,1,212,1,1,10,1,1,48,1,1,1,6, ,22,1,2,3,4,2,1,2, ,2,1,1,1,1,1,2,9,10.1,847.797791676202,2.36463635347631,3
16,4,1,212,1,1,10,1,2,68,1,1,1,3, ,98,1,2,2,5,2,10,2, ,2,2,1,1,1,1,1, ,10.1,847.797791676202,2.36463635347631,4
16,4,1,212,1,1,10,2,1,37,4,1,1,2, ,18,1,2,2,8,2,1,2, ,1,1,1,1,1,1,2,9,10.1,847.797791676202,2.36463635347631,4
16,4,1,212,1,1,10,3,2,25,3,1,1,2, ,23,1,1,4,3,2, , , ,1,1,1,1,1,1,1, ,10.1,847.797791676202,2.36463635347631,4
16,5,1,212,1,1,10,1,2,72,1,1,1,3, ,16,1,2,2,3,2,10,2, ,2,2,2,1,1,1,1, ,10.1,847.797791676202,2.36463635347631,4
16,5,1,212,1,1,10,2,2,50,3,1,1,6, ,98,1,2,3,4,2,8,2, ,2,2,1,1,1,1,1, ,10.1,847.797791676202,2.36463635347631,4
16,5,1,212,1,1,10,3,1,25,5,1,1,7,2, ,1,1,4,3,2, , , ,2,1,1,1,1,1,1, ,10.1,847.797791676202,2.36463635347631,4
16,6,1,214,1,1,10,1,1,22,1,1,1,2, ,19,1,2,3,2,2,1,2, ,2,2,1,1,1,1,1, ,10.1,847.797791676202,2.36463635347631,4
16,6,1,214,1,1,10,2,2,20,2,1,1,2, ,18,1,2,3,4,1,8,2, ,2,2,1,1,1,1,1, ,10.1,847.797791676202,2.36463635347631,4
16,6,1,214,1,1,10,3,1,9,9,1,1, , , ,1,1,2,3,1, , , ,2,1,1,1,1, , , ,10.1,847.797791676202,2.36463635347631,4
16,6,1,214,1,1,10,4,2,1,3,1,1, , , , , , , , , , , , , , , , , , , ,10.1,847.797791676202,2.36463635347631,4
16,9,1,214,1,1,10,1,2,30,1,1,1,2, ,19,1,2,3,3,2,1,2, ,2,1,1,1,1,1,1, ,10.1,847.797791676202,2.36463635347631,4
16,9,1,214,1,1,10,2,1,29,2,1,1,2, ,20,1,2,3,2,2,7,2, ,1,1,1,1,1,1,1, ,10.1,847.797791676202,2.36463635347631,4
17,1,1,212,1,1,10,1,1,61,1,96,1,1, ,23,1,2,5,6,2,8,2,9,1,1,1,1,1,1,2,4,10.1,1483.64613543335,4.13811361858355,5
17,1,1,212,1,1,10,2,2,59,2,1,1,1, ,21,1,2,5,6,2,8,2,7,1,1,1,1,1,1,1, ,10.1,1483.64613543335,4.13811361858355,5
17,1,1,212,1,1,10,3,2,19,3,1,1,7,2, ,1,1,4,0,1, , , ,1,1,1,1,1,1,1, ,10.1,1483.64613543335,4.13811361858355,5
17,3,1,212,1,1,10,1,1,84,1,96,1,1, ,23,1,2,5,2,2,8,2,98,1,1,1,1,1,1,2,4,10.1,1483.64613543335,4.13811361858355,5
17,3,1,212,1,1,10,2,2,84,2,96,1,1, ,23,1,2,5,2,2,8,2,98,1,1,1,1,1,1,2,4,10.1,1483.64613543335,4.13811361858355,5
17,7,1,214,1,1,10,1,2,70,1,1,1,1, ,26,1,2,4,4,2,8,2,1,2,2,1,1,1,1,1, ,10.1,1483.64613543335,4.13811361858355,5
17,7,1,214,1,1,10,2,1,71,2,1,1,1, ,26,1,2,4,5,2,8,2,3,1,1,1,1,1,1,1, ,10.1,1483.64613543335,4.13811361858355,5
17,7,1,214,1,1,10,3,2,53,3,1,1,7,2, ,1,2,4,4,2,8,2,4,1,1,1,1,1,1,2,3,10.1,1483.64613543335,4.13811361858355,5
17,7,1,214,1,1,10,4,2,19,5,1,1,7,2, ,1,1,4,1,1, , , ,1,1,1,1,1,1,1, ,10.1,1483.64613543335,4.13811361858355,5
17,8,1,214,1,1,10,1,1,46,1,1,1,5, ,20,1,2,4,5,2,8,2,3,1,1,1,1,1,1,1, ,10.1,1483.64613543335,4.13811361858355,5
17,8,1,214,1,1,10,2,1,22,3,1,1,7,2, ,1,1,3,3,2, , , ,1,1,1,1,1,1,1, ,10.1,1483.64613543335,4.13811361858355,5
18,1,1,213,1,1,10,1,1,30,1,1,1,6, ,21,1,2,3,4,2,1,2, ,1,1,1,1,1,1,1, ,10.1,659.398282414824,1.83916160825936,3
18,2,1,213,1,1,10,1,2,36,1,1,1,6, ,33,1,2,3,4,2,96,2, ,2,2,1,1,1,1,1, ,10.1,659.398282414824,1.83916160825936,4
18,2,1,213,1,1,10,2,1,3,3,1,1, , , ,2,3, , , , , , , , , , , , , , ,10.1,659.398282414824,1.83916160825936,4
18,3,1,213,1,1,10,1,1,75,1,1,1,1, ,40,1,2,2,4,2,1,8, ,2,2,1,1,1,1,1, ,10.1,659.398282414824,1.83916160825936,3
18,3,1,213,1,1,10,2,2,70,2,1,1,1, ,16,1,2,2,5,2,6,8, ,2,2,2,2,2,1,2,13,10.1,659.398282414824,1.83916160825936,3
18,3,1,213,1,1,10,3,1,34,3,1,1,5, ,21,1,2,3,3,2,1,2, ,2,2,1,1,1,1,1, ,10.1,659.398282414824,1.83916160825936,3
18,3,1,213,1,1,10,4,1,32,3,1,1,6, ,20,1,2,3,1,2,7,8, ,2,2,1,1,1,1,1, ,10.1,659.398282414824,1.83916160825936,3
18,4,1,213,1,1,10,1,1,24,1,1,1,2, ,19,1,2,3,4,1,1,2, ,1,1,1,1,1,1,1, ,10.1,659.398282414824,1.83916160825936,2
18,4,1,213,1,1,10,2,2,26,2,1,1,2, ,20,1,2,3,4,2,1,2, ,2,2,1,1,1,1,1, ,10.1,659.398282414824,1.83916160825936,2
18,4,1,213,1,1,10,3,1,4,3,1,1, , , ,2,3, , , , , , , , , , , , , , ,10.1,659.398282414824,1.83916160825936,2
18,4,1,213,1,1,10,4,1,3,3,1,1, , , ,2,3, , , , , , , , , , , , , , ,10.1,659.398282414824,1.83916160825936,2
18,4,1,213,1,1,10,5,2,0,3,1,1, , , , , , , , , , , , , , , , , , , ,10.1,659.398282414824,1.83916160825936,2
18,5,1,213,1,1,10,1,1,40,1,2,1,2, ,34,1,2,2,2,2,1,8, ,2,2,1,1,1,3, , ,10.1,659.398282414824,1.83916160825936,3
18,5,1,213,1,1,10,2,2,23,2,2,1,2, ,21,1,2,3,3,2,1,8, ,2,2,1,1,1,3, , ,10.1,659.398282414824,1.83916160825936,3
18,5,1,213,1,1,10,3,2,7,3,1,3, , , ,2,1,2,1,1, , , ,1,1,1,1,1, , , ,10.1,659.398282414824,1.83916160825936,3
18,5,1,213,1,1,10,4,2,0,3,1,3, , , , , , , , , , , , , , , , , , , ,10.1,659.398282414824,1.83916160825936,3
18,6,1,213,1,1,10,1,1,37,1,1,1,2, ,27,1,2,3,1,2,1,2, ,2,1,1,1,1,1,2,2,10.1,659.398282414824,1.83916160825936,4
18,6,1,213,1,1,10,2,2,26,2,1,1,2, ,19,1,2,3,4,2,6,2, ,2,2,1,1,1,1,1, ,10.1,659.398282414824,1.83916160825936,4
18,6,1,213,1,1,10,3,2,8,3,1,1, , , ,1,1,2,2,1, , , ,1,1,1,1,1, , , ,10.1,659.398282414824,1.83916160825936,4
18,8,1,213,1,1,10,1,1,25,1,1,1,2, ,22,1,2,3,2,2,1,2, ,2,2,1,1,1,1,1, ,10.1,659.398282414824,1.83916160825936,3
